timestamp_iso,sim_time_elapsed_sec,crane_slew_angle_deg,crane_mast_x,crane_mast_z,trolley_pos_x,trolley_pos_z,load_pos_x,load_pos_y,load_pos_z,load_velocity_mps,worker_id,worker_pos_x,worker_pos_z,worker_to_load_dist_2d,is_in_drop_zone,is_in_driver_frustum,is_driver_los_blocked,bldg_world_center_x,bldg_world_center_z,bldg_world_size_x,bldg_world_size_z,load_danger_radius,site_pad_size,safety_status_label
2026-08-26T05:13:50.362Z,8.49,330.51,0.000,2.540,-6.964,-1.438,-7.557,6.730,-0.396,2.122,Worker_3,3.640,-7.120,13.061,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.474Z,8.60,328.81,0.000,2.540,-6.844,-1.643,-7.462,6.729,-0.633,2.123,Worker_1,6.685,9.410,17.349,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.474Z,8.60,328.81,0.000,2.540,-6.844,-1.643,-7.462,6.729,-0.633,2.123,Worker_2,-4.290,-3.740,4.441,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.474Z,8.60,328.81,0.000,2.540,-6.844,-1.643,-7.462,6.729,-0.633,2.123,Worker_3,3.640,-7.120,12.859,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.575Z,8.70,327.31,0.000,2.540,-6.733,-1.821,-7.378,6.729,-0.827,2.124,Worker_1,6.880,9.364,17.525,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.575Z,8.70,327.31,0.000,2.540,-6.733,-1.821,-7.378,6.729,-0.827,2.124,Worker_2,-4.290,-3.740,4.245,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.575Z,8.70,327.31,0.000,2.540,-6.733,-1.821,-7.378,6.729,-0.827,2.124,Worker_3,3.640,-7.120,12.688,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.677Z,8.81,325.78,0.000,2.540,-6.615,-1.998,-7.288,6.729,-1.020,2.124,Worker_1,7.077,9.317,17.698,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.677Z,8.81,325.78,0.000,2.540,-6.615,-1.998,-7.288,6.729,-1.020,2.124,Worker_2,-4.290,-3.740,4.048,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.677Z,8.81,325.78,0.000,2.540,-6.615,-1.998,-7.288,6.729,-1.020,2.124,Worker_3,3.640,-7.120,12.515,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.777Z,8.91,324.28,0.000,2.540,-6.495,-2.170,-7.193,6.729,-1.210,2.124,Worker_1,7.272,9.270,17.863,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.777Z,8.91,324.28,0.000,2.540,-6.495,-2.170,-7.193,6.729,-1.210,2.124,Worker_2,-4.290,-3.740,3.851,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.777Z,8.91,324.28,0.000,2.540,-6.495,-2.170,-7.193,6.729,-1.210,2.124,Worker_3,3.640,-7.120,12.340,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.889Z,9.02,322.59,0.000,2.540,-6.355,-2.360,-7.093,6.729,-1.398,2.124,Worker_1,7.491,9.218,18.039,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.889Z,9.02,322.59,0.000,2.540,-6.355,-2.360,-7.093,6.729,-1.398,2.124,Worker_2,-4.290,-3.740,3.653,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.889Z,9.02,322.59,0.000,2.540,-6.355,-2.360,-7.093,6.729,-1.398,2.124,Worker_3,3.640,-7.120,12.163,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.993Z,9.12,321.05,0.000,2.540,-6.221,-2.530,-6.967,6.729,-1.620,2.122,Worker_1,7.692,9.170,18.202,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.993Z,9.12,321.05,0.000,2.540,-6.221,-2.530,-6.967,6.729,-1.620,2.122,Worker_2,-4.290,-3.740,3.415,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:50.993Z,9.12,321.05,0.000,2.540,-6.221,-2.530,-6.967,6.729,-1.620,2.122,Worker_3,3.640,-7.120,11.949,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.110Z,9.24,319.29,0.000,2.540,-6.064,-2.718,-6.857,6.729,-1.801,2.123,Worker_1,7.920,9.116,18.373,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.110Z,9.24,319.29,0.000,2.540,-6.064,-2.718,-6.857,6.729,-1.801,2.123,Worker_2,-4.290,-3.740,3.217,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.110Z,9.24,319.29,0.000,2.540,-6.064,-2.718,-6.857,6.729,-1.801,2.123,Worker_3,3.640,-7.120,11.768,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.234Z,9.36,317.53,0.000,2.540,-5.901,-2.901,-6.719,6.728,-2.015,2.124,Worker_1,8.148,9.062,18.539,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.234Z,9.36,317.53,0.000,2.540,-5.901,-2.901,-6.719,6.728,-2.015,2.124,Worker_2,-4.290,-3.740,2.979,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:51.234Z,9.36,317.53,0.000,2.540,-5.901,-2.901,-6.719,6.728,-2.015,2.124,Worker_3,3.640,-7.120,11.548,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.357Z,9.49,315.59,0.000,2.540,-5.715,-3.098,-6.549,6.728,-2.259,2.123,Worker_1,8.400,9.002,18.715,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.357Z,9.49,315.59,0.000,2.540,-5.715,-3.098,-6.549,6.728,-2.259,2.123,Worker_2,-4.290,-3.740,2.701,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:51.357Z,9.49,315.59,0.000,2.540,-5.715,-3.098,-6.549,6.728,-2.259,2.123,Worker_3,3.640,-7.120,11.289,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.474Z,9.60,313.83,0.000,2.540,-5.540,-3.271,-6.396,6.728,-2.463,2.122,Worker_1,8.628,8.948,18.866,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.474Z,9.60,313.83,0.000,2.540,-5.540,-3.271,-6.396,6.728,-2.463,2.122,Worker_2,-4.290,-3.740,2.463,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:51.474Z,9.60,313.83,0.000,2.540,-5.540,-3.271,-6.396,6.728,-2.463,2.122,Worker_3,3.640,-7.120,11.064,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.590Z,9.72,312.37,0.000,2.540,-5.391,-3.410,-6.264,6.728,-2.629,2.119,Worker_1,8.856,8.893,19.010,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.590Z,9.72,312.37,0.000,2.540,-5.391,-3.410,-6.264,6.728,-2.629,2.119,Worker_2,-4.290,-3.740,2.265,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:51.590Z,9.72,312.37,0.000,2.540,-5.391,-3.410,-6.264,6.728,-2.629,2.119,Worker_3,3.640,-7.120,10.875,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.705Z,9.83,311.54,0.000,2.540,-5.305,-3.488,-6.101,6.728,-2.823,2.095,Worker_1,9.079,8.840,19.143,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.705Z,9.83,311.54,0.000,2.540,-5.305,-3.488,-6.101,6.728,-2.823,2.095,Worker_2,-4.290,-3.740,2.030,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:51.705Z,9.83,311.54,0.000,2.540,-5.305,-3.488,-6.101,6.728,-2.823,2.095,Worker_3,3.640,-7.120,10.647,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.808Z,9.94,311.30,0.000,2.540,-5.280,-3.510,-5.964,6.729,-2.977,2.038,Worker_1,9.278,8.793,19.258,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.808Z,9.94,311.30,0.000,2.540,-5.280,-3.510,-5.964,6.729,-2.977,2.038,Worker_2,-4.290,-3.740,1.840,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:51.808Z,9.94,311.30,0.000,2.540,-5.280,-3.510,-5.964,6.729,-2.977,2.038,Worker_3,3.640,-7.120,10.460,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.922Z,10.05,311.30,0.000,2.540,-5.280,-3.510,-5.804,6.730,-3.150,1.913,Worker_1,9.500,8.740,19.380,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:51.922Z,10.05,311.30,0.000,2.540,-5.280,-3.510,-5.804,6.730,-3.150,1.913,Worker_2,-4.290,-3.740,1.624,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:51.922Z,10.05,311.30,0.000,2.540,-5.280,-3.510,-5.804,6.730,-3.150,1.913,Worker_3,3.640,-7.120,10.244,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.040Z,10.17,311.30,0.000,2.540,-5.280,-3.510,-5.652,6.734,-3.306,1.736,Worker_1,9.660,8.702,19.459,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.040Z,10.17,311.30,0.000,2.540,-5.280,-3.510,-5.652,6.734,-3.306,1.736,Worker_2,-4.290,-3.740,1.429,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:52.040Z,10.17,311.30,0.000,2.540,-5.280,-3.510,-5.652,6.734,-3.306,1.736,Worker_3,3.640,-7.120,10.044,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.140Z,10.27,311.30,0.000,2.540,-5.280,-3.510,-5.536,6.739,-3.421,1.561,Worker_1,9.463,8.748,19.315,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.140Z,10.27,311.30,0.000,2.540,-5.280,-3.510,-5.536,6.739,-3.421,1.561,Worker_2,-4.290,-3.740,1.286,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:52.140Z,10.27,311.30,0.000,2.540,-5.280,-3.510,-5.536,6.739,-3.421,1.561,Worker_3,3.640,-7.120,9.893,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.258Z,10.39,311.30,0.000,2.540,-5.280,-3.510,-5.412,6.747,-3.540,1.333,Worker_1,9.235,8.802,19.154,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.258Z,10.39,311.30,0.000,2.540,-5.280,-3.510,-5.412,6.747,-3.540,1.333,Worker_2,-4.290,-3.740,1.140,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:52.258Z,10.39,311.30,0.000,2.540,-5.280,-3.510,-5.412,6.747,-3.540,1.333,Worker_3,3.640,-7.120,9.734,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.372Z,10.50,311.17,0.000,2.540,-5.266,-3.522,-5.307,6.757,-3.636,1.098,Worker_1,9.013,8.854,19.002,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.372Z,10.50,311.17,0.000,2.540,-5.266,-3.522,-5.307,6.757,-3.636,1.098,Worker_2,-4.290,-3.740,1.022,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:52.372Z,10.50,311.17,0.000,2.540,-5.266,-3.522,-5.307,6.757,-3.636,1.098,Worker_3,3.640,-7.120,9.601,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.472Z,10.60,310.58,0.000,2.540,-5.204,-3.576,-5.233,6.767,-3.701,0.917,Worker_1,8.817,8.900,18.873,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.472Z,10.60,310.58,0.000,2.540,-5.204,-3.576,-5.233,6.767,-3.701,0.917,Worker_2,-4.290,-3.740,0.944,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:52.472Z,10.60,310.58,0.000,2.540,-5.204,-3.576,-5.233,6.767,-3.701,0.917,Worker_3,3.640,-7.120,9.509,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.587Z,10.72,309.35,0.000,2.540,-5.072,-3.686,-5.170,6.777,-3.754,0.774,Worker_1,8.593,8.953,18.732,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.587Z,10.72,309.35,0.000,2.540,-5.072,-3.686,-5.170,6.777,-3.754,0.774,Worker_2,-4.290,-3.740,0.880,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:52.587Z,10.72,309.35,0.000,2.540,-5.072,-3.686,-5.170,6.777,-3.754,0.774,Worker_3,3.640,-7.120,9.431,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.703Z,10.83,307.65,0.000,2.540,-4.887,-3.834,-5.104,6.788,-3.807,0.672,Worker_1,8.367,9.006,18.592,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.703Z,10.83,307.65,0.000,2.540,-4.887,-3.834,-5.104,6.788,-3.807,0.672,Worker_2,-4.290,-3.740,0.817,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:52.703Z,10.83,307.65,0.000,2.540,-4.887,-3.834,-5.104,6.788,-3.807,0.672,Worker_3,3.640,-7.120,9.351,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.842Z,10.97,305.58,0.000,2.540,-4.655,-4.007,-5.031,6.799,-3.861,0.653,Worker_1,8.098,9.070,18.428,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.842Z,10.97,305.58,0.000,2.540,-4.655,-4.007,-5.031,6.799,-3.861,0.653,Worker_2,-4.290,-3.740,0.751,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:52.842Z,10.97,305.58,0.000,2.540,-4.655,-4.007,-5.031,6.799,-3.861,0.653,Worker_3,3.640,-7.120,9.263,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.957Z,11.09,303.83,0.000,2.540,-4.454,-4.145,-4.964,6.806,-3.906,0.701,Worker_1,7.872,9.123,18.290,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:52.957Z,11.09,303.83,0.000,2.540,-4.454,-4.145,-4.964,6.806,-3.906,0.701,Worker_2,-4.290,-3.740,0.694,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:52.957Z,11.09,303.83,0.000,2.540,-4.454,-4.145,-4.964,6.806,-3.906,0.701,Worker_3,3.640,-7.120,9.185,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.058Z,11.19,302.33,0.000,2.540,-4.279,-4.260,-4.901,6.810,-3.945,0.777,Worker_1,7.677,9.169,18.171,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.058Z,11.19,302.33,0.000,2.540,-4.279,-4.260,-4.901,6.810,-3.945,0.777,Worker_2,-4.290,-3.740,0.644,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:53.058Z,11.19,302.33,0.000,2.540,-4.279,-4.260,-4.901,6.810,-3.945,0.777,Worker_3,3.640,-7.120,9.112,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.172Z,11.30,300.62,0.000,2.540,-4.075,-4.385,-4.813,6.813,-3.997,0.898,Worker_1,7.455,9.221,18.034,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.172Z,11.30,300.62,0.000,2.540,-4.075,-4.385,-4.813,6.813,-3.997,0.898,Worker_2,-4.290,-3.740,0.583,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:53.172Z,11.30,300.62,0.000,2.540,-4.075,-4.385,-4.813,6.813,-3.997,0.898,Worker_3,3.640,-7.120,9.012,0,0,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.306Z,11.43,298.62,0.000,2.540,-3.832,-4.523,-4.710,6.814,-4.054,1.044,Worker_1,7.195,9.282,17.877,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.306Z,11.43,298.62,0.000,2.540,-3.832,-4.523,-4.710,6.814,-4.054,1.044,Worker_2,-4.290,-3.740,0.525,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:53.306Z,11.43,298.62,0.000,2.540,-3.832,-4.523,-4.710,6.814,-4.054,1.044,Worker_3,3.640,-7.120,8.895,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.421Z,11.55,296.88,0.000,2.540,-3.618,-4.635,-4.590,6.813,-4.119,1.203,Worker_1,6.970,9.335,17.738,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.421Z,11.55,296.88,0.000,2.540,-3.618,-4.635,-4.590,6.813,-4.119,1.203,Worker_2,-4.290,-3.740,0.483,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:53.421Z,11.55,296.88,0.000,2.540,-3.618,-4.635,-4.590,6.813,-4.119,1.203,Worker_3,3.640,-7.120,8.760,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.556Z,11.68,294.87,0.000,2.540,-3.365,-4.758,-4.427,6.810,-4.204,1.394,Worker_1,6.709,9.397,17.578,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.556Z,11.68,294.87,0.000,2.540,-3.365,-4.758,-4.427,6.810,-4.204,1.394,Worker_2,-4.290,-3.740,0.484,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:53.556Z,11.68,294.87,0.000,2.540,-3.365,-4.758,-4.427,6.810,-4.204,1.394,Worker_3,3.640,-7.120,8.578,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.674Z,11.80,293.09,0.000,2.540,-3.137,-4.859,-4.268,6.806,-4.285,1.554,Worker_1,6.478,9.451,17.439,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.674Z,11.80,293.09,0.000,2.540,-3.137,-4.859,-4.268,6.806,-4.285,1.554,Worker_2,-4.290,-3.740,0.545,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:53.674Z,11.80,293.09,0.000,2.540,-3.137,-4.859,-4.268,6.806,-4.285,1.554,Worker_3,3.640,-7.120,8.401,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.790Z,11.92,291.34,0.000,2.540,-2.911,-4.951,-4.122,6.801,-4.357,1.681,Worker_1,6.251,9.505,17.313,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.790Z,11.92,291.34,0.000,2.540,-2.911,-4.951,-4.122,6.801,-4.357,1.681,Worker_2,-4.290,-3.740,0.640,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:53.790Z,11.92,291.34,0.000,2.540,-2.911,-4.951,-4.122,6.801,-4.357,1.681,Worker_3,3.640,-7.120,8.239,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.906Z,12.03,289.62,0.000,2.540,-2.686,-5.036,-3.932,6.794,-4.451,1.819,Worker_1,6.027,9.557,17.187,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:53.906Z,12.03,289.62,0.000,2.540,-2.686,-5.036,-3.932,6.794,-4.451,1.819,Worker_2,-4.290,-3.740,0.795,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:53.906Z,12.03,289.62,0.000,2.540,-2.686,-5.036,-3.932,6.794,-4.451,1.819,Worker_3,3.640,-7.120,8.029,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.024Z,12.15,287.84,0.000,2.540,-2.451,-5.115,-3.728,6.786,-4.549,1.938,Worker_1,5.796,9.612,17.065,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.024Z,12.15,287.84,0.000,2.540,-2.451,-5.115,-3.728,6.786,-4.549,1.938,Worker_2,-4.290,-3.740,0.985,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:54.024Z,12.15,287.84,0.000,2.540,-2.451,-5.115,-3.728,6.786,-4.549,1.938,Worker_3,3.640,-7.120,7.804,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.139Z,12.27,286.12,0.000,2.540,-2.221,-5.185,-3.511,6.777,-4.650,2.040,Worker_1,5.573,9.664,16.953,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.139Z,12.27,286.12,0.000,2.540,-2.221,-5.185,-3.511,6.777,-4.650,2.040,Worker_2,-4.290,-3.740,1.198,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:54.139Z,12.27,286.12,0.000,2.540,-2.221,-5.185,-3.511,6.777,-4.650,2.040,Worker_3,3.640,-7.120,7.565,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.239Z,12.37,284.61,0.000,2.540,-2.018,-5.241,-3.321,6.770,-4.736,2.111,Worker_1,5.377,9.710,16.863,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.239Z,12.37,284.61,0.000,2.540,-2.018,-5.241,-3.321,6.770,-4.736,2.111,Worker_2,-4.290,-3.740,1.390,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:54.239Z,12.37,284.61,0.000,2.540,-2.018,-5.241,-3.321,6.770,-4.736,2.111,Worker_3,3.640,-7.120,7.358,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.356Z,12.49,282.86,0.000,2.540,-1.780,-5.299,-3.085,6.761,-4.840,2.180,Worker_1,5.149,9.764,16.765,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.356Z,12.49,282.86,0.000,2.540,-1.780,-5.299,-3.085,6.761,-4.840,2.180,Worker_2,-4.290,-3.740,1.632,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:54.356Z,12.49,282.86,0.000,2.540,-1.780,-5.299,-3.085,6.761,-4.840,2.180,Worker_3,3.640,-7.120,7.101,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.457Z,12.59,281.35,0.000,2.540,-1.575,-5.344,-2.881,6.753,-4.926,2.225,Worker_1,4.954,9.810,16.689,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.457Z,12.59,281.35,0.000,2.540,-1.575,-5.344,-2.881,6.753,-4.926,2.225,Worker_2,-4.290,-3.740,1.841,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:54.457Z,12.59,281.35,0.000,2.540,-1.575,-5.344,-2.881,6.753,-4.926,2.225,Worker_3,3.640,-7.120,6.881,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.570Z,12.70,279.64,0.000,2.540,-1.340,-5.387,-2.673,6.746,-5.010,2.257,Worker_1,4.732,9.862,16.613,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.570Z,12.70,279.64,0.000,2.540,-1.340,-5.387,-2.673,6.746,-5.010,2.257,Worker_2,-4.290,-3.740,2.056,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:54.570Z,12.70,279.64,0.000,2.540,-1.340,-5.387,-2.673,6.746,-5.010,2.257,Worker_3,3.640,-7.120,6.656,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.690Z,12.82,277.84,0.000,2.540,-1.091,-5.425,-2.418,6.738,-5.107,2.287,Worker_1,4.498,9.917,16.539,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.690Z,12.82,277.84,0.000,2.540,-1.091,-5.425,-2.418,6.738,-5.107,2.287,Worker_2,-4.290,-3.740,2.318,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:54.690Z,12.82,277.84,0.000,2.540,-1.091,-5.425,-2.418,6.738,-5.107,2.287,Worker_3,3.640,-7.120,6.384,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.803Z,12.93,276.15,0.000,2.540,-0.857,-5.454,-2.158,6.731,-5.198,2.300,Worker_1,4.279,9.969,16.477,0,0,1,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
2026-08-26T05:13:54.803Z,12.93,276.15,0.000,2.540,-0.857,-5.454,-2.158,6.731,-5.198,2.300,Worker_2,-4.290,-3.740,2.583,1,1,0,3.280,4.760,3.000,3.000,3.0,26.0,DANGER_ZONE
2026-08-26T05:13:54.803Z,12.93,276.15,0.000,2.540,-0.857,-5.454,-2.158,6.731,-5.198,2.300,Worker_3,3.640,-7.120,6.108,0,1,0,3.280,4.760,3.000,3.000,3.0,26.0,SAFE
